NAME,DATE,ROUTE,PLOT_NUM,P_LOCATION,CL_UNCL,PITCH_NUM,GRADE_CAT,GRADE,STARS,ROUTE_TYPE,TOT_PITCH,TOT_HEIGHT,ASPECT_ORD,ASPECT_DEG,ASPECT_NORTH,ASPECT_EAST,MACRO,CANOPY_COV,T_LOCATION,SLOPE,HEIGHT_DOWN,LEDGE1_L,LEDGE1_W,LEDGE2_L,LEDGE2_W,LEDGE3_L,LEDGE3_W,LEDGE4_L,LEDGE4_W,LEDGE5_L,LEDGE5_W,LEDGE6_L,LEDGE6_W,LEDGE7_L,LEDGE7_W,LEDGE8_L,LEDGE8_W,LEDGE9_L,LEDGE9_W,CRACK1_L,CRACK1_W,CRACK1_D,CRACK2_L,CRACK2_W,CRACK2_D,CRACK3_L,CRACK3_W,CRACK3_D,POCKET1_L,POCKET1_W,POCKET1_D,,BLAFLA,BLASM,BLASQ,BLAWHT,BLBRDOT,BLGRDOT,BLKPDR,BLWHDOT,BRBLDOT,BRBLKBDR,BRBLKCRST,BRGCRUST,BRNFOL,BRNGRCRST,BRNGRFOL,BRNREIN,BRNWART,BRNYELL,BROPDR,BUBLGUM,CLAD,CLADBRS,CLADBSTK,CLADFLA,CLADPIX,CLADRC,CLADSQ,CLADSTLK,GRBBRD,GREEREIN,GREEWART,GREMED,GREPAPER,GRESMSQ,GREYBLDOT,GREYFOL,GREYPDR,GREYREIN,GRMED,GRMEDSQ,GRNCIL,GRNCRST,GRNFOL,GRNPDR,GRNSM,GRNSQB,GRNWART,GRNWDE,GRWIDE,GRYBR,GRYBRN,JETBLK,MINGREY,MINTPDR,PAPER,PNKBLA,PNKCRST,PSYCHO,PUFFHYP,RAMALI,RCKTRIPC,REDCRST,REINDEER,ROCKTRP,SHIELD,SOILCR,TANBUB,TANCUP,TEALCRST,TNYBRNCH,TOADGR,TOADSK,USNEA,WHBLDOT,WHITBUB,WHITEFOL,WHITREIN,WHPDR,YELLWART,YELPDR,Moss_2,Moss_3,Moss_4,Moss_5,Moss_6,Moss_7,Moss_8,Moss_9,Moss_10,Moss_11,Moss_12,Moss_13,Moss_14,Moss_15,Moss_16,And_rothii,Atr_angustatum,Bry_sp,Buc_venusta,Cam_tallulensis,Cer_purpureus,Dic_heteromalla,Dic_montanum,Dic_scoparium,Dic_varia,Dip_apiculatum,Dit_lineare,Dit_pusillum,Gri_pilifera,Hup_appalachiana,Leu_albidum,Leu_glaucum,Poc_juniperinum,Poh_nutans,Pol_commune,Pol_juniperinum,Pol_piliferum,Pol_strictum,Pse_elegans,Rac_heterostichum,Wei_controversa,Ace_saccharum,Agr_parennans,And_virginicus var virginicus,Bet_alleghaniensis,Car_2,Car_3,Car_4,Car_5,Car_6,Car_7,Car_umbellata,Cor_major,Den_punctilobula,Dic_accumulatum,Gal_urceolata,Graminoid_1,Hyd_petiolaris,Kal_buxifolia,Kal_latifolia,Kri_dandelion,Nys_sylvatica,Oxy_arboreum,Par_argrocoma,Pin_rigida,Rho_major,Rho_minus,Rub_allegheniensis,Sel_tortipila,Sib_tridentata,Sol_1,Sor_americana,Spo_1,Sym_1,Vac_corymbosum,Plant_1,Plant_3,Plant_4,Plant_5
BLOCK ROUTE_9_CLIMBED_1,28-May-19,BLOCK ROUTE,9,FACE,CLIMBED,1,EASY,5.5,2.3,T,1,32,E,155,-0.91,0.42,Overhang in top 5m,0,TR,140,23,6,2,10,3,6,1.5,16,8,10,8,0,0,0,0,0,0,0,0,37,7,5,0,0,0,0,0,0,0,0,0,32,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
BONGO FURY_1_CLIMBED_1,16-Jul-19,BONGO FURY,1,FACE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,100,2,16,1.5,4,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1.5,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,9,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_1_UNCLIMBED_1,16-Jul-19,BONGO FURY,1,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,100,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,8,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_1B_CLIMBED_1,16-Jul-19,BONGO FURY,1B,BASE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
BONGO FURY_2_CLIMBED_1,16-Jul-19,BONGO FURY,2,FACE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,100,2,8,2,6,0.5,23,2,13,2,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
BONGO FURY_2_UNCLIMBED_1,16-Jul-19,BONGO FURY,2,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,100,2,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_2B_CLIMBED_1,16-Jul-19,BONGO FURY,2B,BASE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
BONGO FURY_3_CLIMBED_1,16-Jul-19,BONGO FURY,3,FACE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,100,5,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,2,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_3_UNCLIMBED_1,16-Jul-19,BONGO FURY,3,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_4_CLIMBED_1,16-Jul-19,BONGO FURY,4,FACE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_4_UNCLIMBED_1,16-Jul-19,BONGO FURY,4,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_5_CLIMBED_1,16-Jul-19,BONGO FURY,5,FACE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,95,8,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_5_UNCLIMBED_1,16-Jul-19,BONGO FURY,5,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,95,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_6_CLIMBED_1,16-Jul-19,BONGO FURY,6,FACE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,95,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_6_UNCLIMBED_1,16-Jul-19,BONGO FURY,6,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,95,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_7_CLIMBED_1,16-Jul-19,BONGO FURY,7,FACE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,95,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_7_UNCLIMBED_1,16-Jul-19,BONGO FURY,7,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_8_CLIMBED_1,16-Jul-19,BONGO FURY,8,FACE,CLIMBED,1,ADVANCED,5.12-,2.5,S,1,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE BOLTS,0,HB,95,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BONGO FURY_8_UNCLIMBED_1,16-Jul-19,BONGO FURY,8,FACE,UNCLIMBED,1,UNCLIMBED,,,,,15,N,310,0.64,-0.77,LARGE OVERHANG ABOVE ROUTE,0,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAVE ROUTE_1_CLIMBED_1,22-Apr-19,CAVE ROUTE,1,FACE,CLIMBED,1,EASY,5.5,2.3,T,2,23,E,120,-0.5,0.87,SEEP - CAVE,0,TR,115,2,30,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAVE ROUTE_1_CLIMBED_2,25-Jun-19,CAVE ROUTE,1,FACE,CLIMBED,2,EASY,5.5,2.3,T,2,35,E,140,-0.77,0.64,SEEPY,0,TR,150,2,13,14,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CAVE ROUTE_10_CLIMBED_2,25-Jun-19,CAVE ROUTE,10,FACE,CLIMBED,2,EASY,5.5,2.3,T,2,35,E,140,-0.77,0.64,SEEPY,0,TR,140,22,9,3,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.5,9,0,0,0,0,0,0,6,2,3,43,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAVE ROUTE_11_CLIMBED_2,25-Jun-19,CAVE ROUTE,11,FACE,CLIMBED,2,EASY,5.5,2.3,T,2,35,E,140,-0.77,0.64,SEEPY,0,TR,130,27,14,2.5,13,3,17,3.5,4,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAVE ROUTE_12_CLIMBED_2,25-Jun-19,CAVE ROUTE,12,FACE,CLIMBED,2,EASY,5.5,2.3,T,2,35,E,140,-0.77,0.64,SEEPY,0,TR,130,27,34,12,7,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAVE ROUTE_13_CLIMBED_2,25-Jun-19,CAVE ROUTE,13,FACE,CLIMBED,2,EASY,5.5,2.3,T,2,35,E,140,-0.77,0.64,SEEPY,0,TR,120,32,25,4,13,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
