Year,Date,GPS.E..Start.,GPS.N..Start.,GPS.E..End.,GPS.N..End.,Channel.Width..m.,Point.Spacing..Paces.,Site,Transect,Point,Top,Second,Third,Fourth,Fifth,Sixth,Surface,Height,Top.1,Second.1,Third.1,Fourth.1,Fifth.1,Sixth.1,TOTAL,FAC.cvr,FAC.comp,FACW.cvr,FACW.comp,FACU.cvr,FACU.comp,OBL.cvr,OBL.comp,UPL.cvr,UPL.comp,NONE.cvr,NONE.comp,LITTER.cvr,LITTER.comp,GRASS.OR.GRASSLIKE.cvr,GRASS OR GRASSLIKE.comp,FORB.cvr,FORB.comp,WOODY.cvr,WOODY.comp
2021,6/24/2021,714172,4804656,714168,4804657,1.8288,0.5,Little Rock Creek Four,1,4,CANE2,HL,,,,,S,L,OBL,LITTER, , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714172,4804656,714168,4804657,1.8288,0.5,Little Rock Creek Four,1,5,CANE2,POPR,,,,,S,L,OBL,FAC, , , , ,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,714172,4804656,714168,4804657,1.8288,0.5,Little Rock Creek Four,1,6,CANE2,HL,,,,,S,L,OBL,LITTER, , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714172,4804656,714168,4804657,1.8288,0.5,Little Rock Creek Four,1,7,JUBA,CANE2,HL,,,,S,L,FACW,OBL,LITTER, , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714172,4804656,714168,4804657,1.8288,0.5,Little Rock Creek Four,1,8,JUBA,MELU,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,714172,4804656,714168,4804657,1.8288,0.5,Little Rock Creek Four,1,9,JUBA,CAPR5,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714167,4804656,714167,4804658,2.4384,0.5,Little Rock Creek Four,2,1,JUBA,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714167,4804656,714167,4804658,2.4384,0.5,Little Rock Creek Four,2,2,ELPA3,ALPR3,HL,,,,S,L,OBL,FACW,LITTER, , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714167,4804656,714167,4804658,2.4384,0.5,Little Rock Creek Four,2,3,ELPA3,,,,,,S,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,714167,4804656,714167,4804658,2.4384,0.5,Little Rock Creek Four,2,4,ELPA3,,,,,,S,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,714167,4804656,714167,4804658,2.4384,0.5,Little Rock Creek Four,2,5,ELPA3,CANE2,,,,,S,L,OBL,OBL, , , , ,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,714167,4804656,714167,4804658,2.4384,0.5,Little Rock Creek Four,2,6,CANE2,HL,,,,,S,L,OBL,LITTER, , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714167,4804656,714167,4804658,2.4384,0.5,Little Rock Creek Four,2,7,CANE2,HL,,,,,S,L,OBL,LITTER, , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714167,4804656,714167,4804658,2.4384,0.5,Little Rock Creek Four,2,8,CANE2,HL,,,,,S,L,OBL,LITTER, , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714167,4804656,714167,4804658,2.4384,0.5,Little Rock Creek Four,2,9,ALPR3,HL,,,,,S,L,FACW,LITTER, , , , ,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714164,4804655,714162,4804656,2.1336,0.5,Little Rock Creek Four,3,1,JUBA,ALPR3,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714164,4804655,714162,4804656,2.1336,0.5,Little Rock Creek Four,3,2,JUBA,CANE2,HL,,,,S,L,FACW,OBL,LITTER, , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714164,4804655,714162,4804656,2.1336,0.5,Little Rock Creek Four,3,3,JUBA,CANE2,HL,,,,S,L,FACW,OBL,LITTER, , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714164,4804655,714162,4804656,2.1336,0.5,Little Rock Creek Four,3,4,CANE2,JUBA,,,,,S,L,OBL,FACW, , , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,714164,4804655,714162,4804656,2.1336,0.5,Little Rock Creek Four,3,5,CANE2,JUBA,,,,,S,L,OBL,FACW, , , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,714164,4804655,714162,4804656,2.1336,0.5,Little Rock Creek Four,3,6,CANE2,HL,,,,,S,L,OBL,LITTER, , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714164,4804655,714162,4804656,2.1336,0.5,Little Rock Creek Four,3,7,CANE2,,,,,,S,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,714164,4804655,714162,4804656,2.1336,0.5,Little Rock Creek Four,3,8,CANE2,HL,,,,,S,L,OBL,LITTER, , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714164,4804655,714162,4804656,2.1336,0.5,Little Rock Creek Four,3,9,POAN,POPR,HL,,,,S,L,FAC,FAC,LITTER, , , ,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,1,ALPR3,POPR,CANE2,HL,,,S,L,FACW,FAC,OBL,LITTER, , ,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,2,ELPA3,CANE2,HL,,,,S,L,OBL,OBL,LITTER, , , ,2,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,3,CANE2,ELPA3,EPCI,,,,S,L,OBL,OBL,FACW, , , ,3,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,2,1,1,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,4,CANE2,ELPA3,POPR,HL,,,S,L,OBL,OBL,FAC,LITTER, , ,3,1,1,0,0,0,0,1,2,0,0,0,0,1,1,1,3,0,0,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,5,CANE2,ELPA3,HL,,,,S,L,OBL,OBL,LITTER, , , ,2,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,6,CANE2,HL,,,,,S,L,OBL,LITTER, , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,7,CANE2,POPR,HL,,,,S,L,OBL,FAC,LITTER, , , ,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,8,CANE2,MELU,POPR,HL,,,S,L,OBL,FAC,FAC,LITTER, , ,3,1,2,0,0,0,0,1,1,0,0,0,0,1,1,1,2,1,1,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,9,CANE2,POPR,ALPR3,HL,,,S,L,OBL,FAC,FACW,LITTER, , ,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0
2021,6/24/2021,714162,4804651,714159,4804653,1.8288,0.5,Little Rock Creek Four,4,10,ALPR3,MELU,CAPR5,HL,,,S,L,FACW,FAC,FACW,LITTER, , ,3,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0
2021,6/24/2021,714157,4804651,714155,4804653,0.9144,0.5,Little Rock Creek Four,5,1,CANE2,POPR,MOFO,HL,,,S,L,OBL,FAC,OBL,LITTER, , ,3,1,1,0,0,0,0,1,2,0,0,0,0,1,1,1,2,1,1,0,0
2021,6/24/2021,714157,4804651,714155,4804653,0.9144,0.5,Little Rock Creek Four,5,2,CANE2,JUBA,HL,,,,S,L,OBL,FACW,LITTER, , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714157,4804651,714155,4804653,0.9144,0.5,Little Rock Creek Four,5,3,CANE2,JUBA,,,,,S,L,OBL,FACW, , , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,714157,4804651,714155,4804653,0.9144,0.5,Little Rock Creek Four,5,4,JUBA,CANE2,,,,,S,L,FACW,OBL, , , , ,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0
2021,6/24/2021,714157,4804651,714155,4804653,0.9144,0.5,Little Rock Creek Four,5,5,JUBA,ALPR3,HL,,,,S,L,FACW,FACW,LITTER, , , ,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714157,4804651,714155,4804653,0.9144,0.5,Little Rock Creek Four,5,6,JUBA,ALPR3,POPR,JUEN,HL,,S,L,FACW,FACW,FAC,FACW,LITTER, ,4,1,1,1,3,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0
2021,6/24/2021,714157,4804651,714155,4804653,0.9144,0.5,Little Rock Creek Four,5,7,POPR,ALPR3,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,714157,4804651,714155,4804653,0.9144,0.5,Little Rock Creek Four,5,8,EQUIS,POAN,JUEN,HL,,,S,L,NONE,FAC,FACW,LITTER, , ,3,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0
2021,6/24/2021,714157,4804651,714155,4804653,0.9144,0.5,Little Rock Creek Four,5,9,JUEN,POPR,HL,,,,S,L,FACW,FAC,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,1,1,,HL,,,,,S ,N, ,LITTER, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,1,2,CASI2,HL,,,,,S,L,OBL,LITTER, , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,1,3,CASI2,,,,,,S,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,1,4,WATER,,,,,,,N,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,1,5,BRTE,,,,,,S,L,UPL, , , , , ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,1,6,PSSP6,HL,,,,,S,L,UPL,LITTER, , , , ,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,1,7,BRTE,CHVI8,HL,,,,S,L,UPL,NONE,LITTER, , , ,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,2,1,,HL,,,,,S,N, ,LITTER, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,2,2,MOFO,,,,,,S,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,2,3,BRTE,,,,,,S,L,UPL, , , , , ,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,2,4,WATER,,,,,,,,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,2,5,POPR,,,,,,S,L,FAC, , , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,2,6,ARLU,HL,,,,,S,L,FACU,LITTER, , , , ,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,2,7,,,,,,,S,N, , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,3,1,LECI4,HL,,,,,S,M,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,3,2,LECI4,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,3,3,LECI4,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,3,4,WATER,,,,,,,,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,3,5,ROWO,BRTE,HL,,,,S,L,FACU,UPL,LITTER, , , ,2,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,3,6,ERGL2,WL,HL,,,,S,L,FAC,LITTER,LITTER, , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,3,7,BRTE,HL,,,,,S,L,UPL,LITTER, , , , ,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,4,1,PSSP6,HL,,,,,S,L,UPL,LITTER, , , , ,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,4,2,JUBA,ACNE9,HL,,,,S,L,FACW,FACU,LITTER, , , ,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,4,3,ROWO,ACNE9,,,,,S,L,FACU,FACU, , , , ,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,4,4,WATER,ROWO,,,,,,L,,FACU, , , , ,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,4,5,ROWO,HL,,,,,S,M,FACU,LITTER, , , , ,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,4,6,ERGL2,EUOC4,HL,,,,S,L,FAC,FACW,LITTER, , , ,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,5,1,GEVI2,CASI2,HL,,,,S,L,FAC,OBL,LITTER, , , ,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,5,2,CASI2,POGR9,,,,,POGR9,L,OBL,FAC, , , , ,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,5,3,POGR9,CASI2,,,,,S,L,FAC,OBL, , , , ,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,5,4,WATER,,,,,,S,N,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,5,5,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,5,6,LECI4,HL,,,,,S,M,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,6,1,EQUIS,HL,,,,,S,L,NONE,LITTER, , , , ,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,6,2,EQUIS,ROWO,HOBR2,HL,,,S,L,NONE,FACU,FACW,LITTER, , ,3,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,2,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,6,3,PSSP6,ARLU,HL,,,,S,L,UPL,FACU,LITTER, , , ,2,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,6,4,WATER,,,,,,,N,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,6,5,ACNE9,CASI2,HL,,,,S,L,FACU,OBL,LITTER, , , ,2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,6,6,ACNE9,POGR9,HL,,,,S,L,FACU,FAC,LITTER, , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,6,7,EQUIS,BRAR5,BRTE,HL,,,S,L,NONE,FACU,NONE,LITTER, , ,3,0,0,0,0,1,1,0,0,0,0,1,2,1,1,1,3,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,7,1,EQUIS,BRTE,HL,,,,S,L,NONE,UPL,LITTER, , , ,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,7,2,PSSP6,EQUIS,ACMI2,ARLU,,,S,L,UPL,NONE,FACU,FACU, , ,4,0,0,0,0,1,2,0,0,1,1,1,1,0,0,1,2,1,2,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,7,3,EQUIS,ARLU,ACMI2,HL,,,S,L,NONE,FACU,FACU,LITTER, , ,3,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,2,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,7,4,WATER,,,,,,,,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,7,5,POPR,HL,,,,,S,L,FAC,LITTER, , , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,7,6,LECI4,POPR,EQUIS,POGR9,,,S,L,FAC,FAC,NONE,FAC, , ,4,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,7,7,LECI4,EQUIS,HL,,,,S,L,FAC,NONE,LITTER, , , ,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,8,1,BRAR5,COLI2,,,,,S,L,FACU,FACU, , , , ,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,8,2,MOFO,,,,,,S,L,OBL, , , , , ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,8,3,CHVI8,EQUIS,,,,,S,L,NONE,NONE, , , , ,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,8,4,WATER,,,,,,,,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,8,5,POGR9,EQUIS,JUBA,HL,,,S,L,FAC,NONE,FACW,LITTER, , ,3,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,8,6,EQUIS,,,,,,S,L,NONE, , , , , ,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,8,7,PSSP6,HL,,,,,S,L,UPL,LITTER, , , , ,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,9,1,EQUIS,ROWO,HL,,,,S,C,NONE,FACU,LITTER, , , ,2,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,9,2,EQUIS,POGR9,HL,,,,S,L,NONE,FAC,LITTER, , , ,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,9,3,ARLU,ROWO,,,,,S,L,FACU,FACU, , , , ,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,9,4,WATER,,,,,,,,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,9,5,EQUIS,HL, ,,,,S,L,NONE,LITTER, , , , ,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,9,6,PSSP6,ARTRV,EQUIS,,,,S,L,UPL,NONE,NONE, , , ,3,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,2,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,9,7,EQUIS,PSSP6,BRTE,,,,S,L,NONE,UPL,NONE, , , ,3,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,3,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,10,1,POTR5,EUOC4,,,,,S,C,FACU,FACW, , , , ,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,10,2,POTR5,EQUIS,THAR5,,,,S,C,FACU,NONE,UPL, , , ,3,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,10,3,POTR5,POPR,,,,,S,C,FACU,FAC, , , , ,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,10,4,WATER,,,,,,,,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,10,5,POTR5,GLST,HL,,,,S,C,FACU,OBL,LITTER, , , ,2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,10,6,POTR5,EUOC4,ACMI2,HL,,,S,L,FACU,FACW,FACU,LITTER, , ,3,0,0,1,1,1,2,0,0,0,0,0,0,1,1,0,0,1,2,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,10,7,POTR5,EQUIS,PSSP6,HL,,,S,C,FACU,NONE,UPL,LITTER, , ,3,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,2,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,11,1,ARTRV,EQUIS,HL,,,,S,L,NONE,NONE,LITTER, , , ,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,11,2,EUOC4,POPR,EQUIS,HL,,,S,L,FACW,FAC,NONE,LITTER, , ,3,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,11,3,WATER,,,,,,,,, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,11,4,POTR5,POPR,EQUIS,HL,,,S,C,FACU,FAC,NONE,LITTER, , ,3,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,2,0,0,1,1
2021,6/24/2021,.,.,.,.,.,7.5,Guy Canyon Eight,11,5,POTR5,LECI4,EUOC4,HL,,,S,L,FACU,FAC,FACW,LITTER, , ,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
